18	17	36	40	11	16	38	67	32	24	72	3	25	63	10	20	9	7	19	12	33	4	51	8	13	5	6	
16	15	64	7	37	23	39	43	5	65	71	6	41	34	20	9	22	59	18	8	3	66	21	10	4	11	29	
11	10	14	30	9	20	13	24	77	48	31	29	32	8	3	19	62	6	12	21	25	110	4	23	69	5	87	
16	27	15	5	83	11	18	14	3	25	6	4	41	42	134	31	48	10	17	58	55	7	43	32	68	8	9	
66	5	57	71	17	4	68	40	13	38	24	95	29	21	16	15	10	3	6	18	14	25	51	9	7	12	34	
8	12	7	81	16	11	41	6	20	46	29	129	47	48	15	4	38	23	3	40	21	30	49	5	19	31	32	
25	16	8	15	13	33	18	23	7	9	14	19	10	11	52	51	21	3	17	34	88	20	84	4	31	5	6	
16	7	32	201	77	6	31	29	45	17	89	37	18	39	11	3	5	10	8	22	30	47	12	4	9	25	43	
131	8	44	7	36	13	5	65	3	15	62	6	21	22	35	10	12	39	9	26	4	111	23	11	38	42	57	
34	46	30	4	54	23	32	15	12	47	24	3	25	9	8	20	22	7	31	5	19	14	10	21	6	11	43	
29	6	15	8	25	5	14	12	19	7	33	20	64	49	24	10	47	4	30	9	13	17	50	11	77	3	78	
58	5	71	7	4	11	137	70	61	6	23	62	26	19	3	10	17	14	9	12	103	48	16	90	13	33	34	
47	33	37	14	50	19	12	24	10	38	15	13	39	6	5	4	41	31	34	3	11	23	7	29	35	8	9	
71	23	30	17	80	15	19	29	69	24	16	33	27	45	44	4	10	8	3	18	20	34	28	5	37	6	7	
16	15	11	24	14	6	38	61	10	12	7	3	13	133	21	30	5	20	17	167	37	4	52	45	18	9	19	
8	7	23	69	6	36	59	16	3	24	27	4	5	14	13	12	65	19	11	46	17	41	15	97	18	53	132	
66	32	84	4	94	21	16	11	14	67	22	3	23	40	9	6	8	45	33	5	12	72	10	7	13	25	26	
58	15	18	14	9	23	17	5	12	3	28	13	29	30	8	7	39	22	16	10	6	4	31	38	11	36	21	
6	5	11	4	48	36	26	10	22	30	37	3	47	16	15	8	35	14	7	25	55	31	17	9	13	18	19	
6	5	16	60	4	26	15	79	13	7	55	126	8	9	3	25	30	42	19	63	14	29	10	85	20	11	12	
18	17	28	11	6	14	58	3	54	21	7	4	5	38	37	13	41	25	30	12	59	47	23	26	34	24	35	
46	10	27	80	9	44	12	16	24	28	32	57	29	7	6	14	34	5	11	88	13	3	41	15	22	4	23	
62	27	21	60	8	30	57	12	47	22	35	18	23	24	7	10	6	4	28	9	13	19	53	5	3	78	44	
7	27	6	17	26	33	69	22	5	8	18	97	25	40	39	71	10	32	3	79	68	9	41	11	4	12	13	
142	31	44	23	30	4	14	37	18	65	22	15	39	96	29	3	9	7	32	5	19	16	50	8	6	17	59	
39	38	53	43	21	37	12	26	5	42	70	13	14	33	20	7	19	17	55	3	6	25	15	8	4	9	111	
9	24	8	29	32	23	70	7	12	14	30	19	15	37	5	4	22	35	3	33	71	26	6	93	11	17	41	
6	42	5	41	58	66	17	24	4	22	59	11	44	35	34	65	33	55	8	114	25	12	36	47	9	13	3	
15	5	40	29	4	13	42	8	39	6	30	9	10	3	25	45	12	24	41	95	54	7	11	22	55	23	38	
27	33	26	13	18	7	25	54	77	28	12	121	22	17	16	15	4	10	34	8	36	53	3	5	9	75	68	
12	8	11	30	7	17	10	3	21	50	29	45	32	33	6	5	27	16	9	18	4	43	67	26	15	52	20	
12	42	11	41	67	105	28	10	20	22	109	3	56	7	6	30	5	16	14	49	29	4	9	31	15	19	36	
7	18	6	3	54	15	5	21	87	19	16	22	56	30	29	11	24	14	8	4	10	20	31	12	27	13	84	
125	25	55	161	16	24	48	20	6	56	17	7	8	9	14	35	23	13	26	47	31	22	11	89	27	12	3	
34	8	5	7	25	17	32	4	12	6	18	13	76	67	24	16	45	23	9	15	42	3	47	44	10	20	11	
32	84	25	11	79	28	9	18	4	33	12	10	34	78	40	27	36	16	26	29	5	13	35	17	6	14	3	
13	12	43	32	11	7	30	38	22	15	8	31	3	4	27	24	6	71	65	19	23	45	5	25	20	68	21	
20	11	19	77	37	10	23	32	18	73	38	33	74	6	5	4	35	9	12	15	3	34	7	31	16	8	17	
27	17	8	16	67	54	19	34	7	28	68	15	61	45	44	21	53	11	9	3	20	36	46	12	4	13	5	
28	9	13	6	40	26	35	12	4	10	7	5	39	44	23	22	25	53	14	21	34	11	24	97	15	31	3	
4	16	3	40	23	11	35	20	102	5	12	21	22	65	64	59	10	8	37	34	136	6	66	9	62	7	31	
16	15	30	32	21	10	29	5	27	31	3	6	51	61	20	19	13	9	18	33	28	4	64	25	55	8	37	
9	8	55	96	41	7	11	31	16	105	108	17	25	110	29	43	45	6	10	42	12	18	26	21	13	3	4	
10	9	28	8	25	17	22	59	6	14	3	7	24	39	38	19	16	56	79	18	75	4	31	116	55	5	101	
32	19	24	18	3	30	63	23	16	25	4	17	5	6	10	21	12	9	20	66	49	28	7	22	34	8	35	
104	36	31	35	27	12	33	67	6	3	54	7	8	26	25	14	79	11	32	13	23	4	9	18	29	5	20	
55	58	54	57	31	13	53	17	4	56	14	5	6	7	34	33	20	12	59	32	68	19	8	21	65	3	10	
13	54	12	47	6	36	19	11	82	3	7	103	4	5	88	57	30	33	18	119	71	15	10	31	63	32	64	
87	25	30	17	15	24	27	6	9	60	16	10	3	4	39	23	51	38	26	22	7	36	5	77	8	37	33	
99	84	3	18	31	7	16	14	27	39	19	17	81	82	30	9	59	6	4	8	15	40	58	13	5	63	25	
8	19	7	18	40	24	79	6	11	13	25	34	35	36	68	51	4	23	9	129	31	14	3	5	10	29	22	
12	11	23	44	10	32	22	53	20	14	128	27	28	7	6	31	5	3	24	30	21	15	72	4	25	16	56	
22	8	21	40	3	7	58	12	37	39	4	13	17	18	79	10	6	32	9	41	35	5	19	11	36	30	31	
40	39	33	6	48	13	32	17	4	37	7	5	47	93	10	15	9	22	34	14	64	8	11	16	3	20	21	
20	19	32	103	4	46	6	31	13	21	47	7	3	37	17	29	43	16	33	5	14	93	42	30	11	68	12	
41	12	35	3	32	8	34	15	22	13	51	16	95	28	27	5	7	26	42	4	47	14	29	6	54	21	58	
37	73	33	39	69	6	35	11	48	38	7	65	51	67	17	13	9	5	34	15	12	3	18	10	29	4	23	
36	69	35	49	22	6	24	89	12	37	44	27	28	20	19	8	42	5	92	7	13	38	85	3	11	4	102	
56	41	17	26	3	40	19	24	16	42	4	20	21	11	10	50	39	9	18	49	66	5	14	38	62	6	7	
38	37	17	19	42	27	34	56	9	18	20	10	21	22	6	31	74	5	51	30	71	11	3	55	52	4	13	
107	15	8	4	123	14	17	27	7	3	124	28	29	25	24	19	81	13	16	5	18	10	26	20	6	11	12	
21	29	20	35	5	12	46	19	32	23	6	80	24	74	4	94	11	3	30	45	39	7	59	10	31	8	16	
31	30	9	57	18	6	3	14	61	16	19	62	17	24	23	5	27	12	10	7	4	20	26	13	11	21	44	
38	14	29	13	26	36	9	4	7	89	91	12	33	72	25	16	18	21	15	27	5	52	3	17	6	20	166	
79	4	25	97	3	7	14	47	21	42	45	17	43	76	11	6	92	10	5	8	15	18	88	28	9	19	20	
26	4	76	17	13	3	15	38	47	42	10	16	11	12	36	6	8	33	5	14	48	51	37	7	32	45	46	
4	42	3	10	41	8	75	14	123	5	9	30	12	46	20	50	7	19	17	34	25	6	13	23	18	58	36	
3	29	13	39	33	28	16	63	12	31	84	70	32	21	6	5	8	27	4	34	42	71	7	9	49	10	11	
25	24	50	7	23	10	34	5	121	26	11	3	22	43	42	9	41	14	33	8	71	4	45	82	52	13	88	
19	6	43	17	32	5	42	29	52	20	16	30	31	26	25	8	4	14	7	10	96	3	28	12	51	13	23	
3	41	63	10	77	8	51	13	26	5	9	34	75	21	20	15	7	29	43	50	14	6	24	16	28	25	32	
16	10	7	9	37	75	6	48	4	8	51	49	58	87	36	39	204	31	19	38	5	12	59	32	3	13	34	
24	23	10	3	22	29	37	9	51	11	4	59	5	6	16	15	18	28	25	44	14	12	8	19	26	96	27	
41	8	102	32	7	65	10	14	17	67	31	11	12	6	5	4	23	21	9	3	15	158	13	22	16	25	20	
12	16	11	30	15	41	166	28	10	13	71	29	14	7	6	36	3	21	65	31	35	52	8	4	32	9	24	
53	3	14	59	26	6	33	9	79	15	7	40	16	17	24	5	50	20	4	22	10	8	18	12	47	19	127	
13	12	50	66	11	7	4	32	19	51	44	20	45	56	10	6	22	39	14	3	5	21	17	26	112	18	28	
61	60	11	126	27	59	35	10	5	12	113	6	13	14	23	22	8	30	63	3	21	7	15	9	4	18	19	
9	8	3	5	76	51	23	31	17	4	6	18	53	96	89	14	55	58	13	22	32	30	54	15	44	16	65	
334	7	89	29	6	46	3	18	33	28	15	4	5	13	12	42	45	11	8	30	41	39	17	79	9	23	10	
9	8	14	42	7	22	24	13	17	10	38	18	11	55	6	34	21	5	15	23	3	39	12	35	4	49	28	
48	17	72	16	46	6	19	99	38	49	15	31	66	10	9	8	33	5	18	7	20	32	11	24	3	12	4	
72	7	19	6	13	51	39	18	4	20	55	5	12	43	42	41	22	16	8	14	40	21	60	17	9	24	3	
17	16	9	56	5	15	49	8	24	10	3	35	4	12	21	20	14	27	19	45	25	7	13	148	26	23	61	
15	19	14	73	3	61	34	32	13	16	171	35	17	53	6	5	91	22	20	4	33	77	37	10	21	11	12	
7	53	6	65	69	52	17	5	20	64	66	30	48	24	12	3	57	35	10	101	18	31	13	4	19	32	33	
3	9	42	8	15	22	6	30	121	10	12	7	13	14	68	24	21	45	5	23	31	20	29	40	44	92	65	
27	62	21	97	18	32	20	11	3	22	33	4	17	60	7	38	6	31	28	19	12	5	8	10	13	24	14	
67	9	25	30	41	8	19	36	17	10	31	29	3	33	47	21	46	7	26	42	18	11	4	14	27	5	6	
9	8	14	7	29	19	64	52	5	22	30	6	28	46	45	16	18	41	10	39	71	23	48	17	11	34	3	
29	6	20	25	5	70	57	13	23	30	26	14	31	32	4	3	16	11	7	44	56	15	18	9	22	10	37	
66	6	34	15	9	5	43	27	41	7	10	44	8	31	30	29	4	25	39	51	28	3	32	19	40	24	78	
40	17	14	16	80	4	19	8	22	15	37	27	79	91	11	6	29	3	18	5	9	28	12	7	21	34	83	
125	56	39	45	23	8	25	11	68	40	9	28	41	5	4	3	7	14	70	24	12	10	6	31	13	32	33	
35	25	116	24	33	44	50	40	22	46	65	23	99	6	5	37	12	4	26	54	41	66	7	13	3	8	19	
27	26	4	29	8	25	10	63	3	5	20	93	6	7	15	12	14	24	82	9	11	21	16	13	90	22	23	
63	12	29	5	11	21	87	32	3	30	6	4	7	18	10	14	9	37	13	22	43	31	8	15	27	35	36	
14	13	20	3	12	26	5	17	101	15	59	6	43	216	11	32	25	10	21	4	18	16	38	24	9	50	51	
110	32	21	25	54	10	17	6	15	76	11	18	12	4	3	38	59	9	22	28	7	19	5	39	8	14	64	
15	11	14	10	4	39	6	49	23	18	46	9	47	3	33	44	35	32	12	5	7	19	34	76	25	20	21	
10	41	9	23	59	32	3	8	13	22	24	4	5	6	46	15	17	76	11	33	14	64	7	16	12	19	66	
118	71	20	33	58	11	4	31	14	29	44	15	16	91	36	35	50	7	3	12	5	30	17	8	6	9	88	
45	5	118	43	18	4	7	30	12	46	19	16	17	36	28	3	22	67	6	59	8	32	21	155	9	89	10	
3	86	44	61	13	49	10	34	8	5	29	11	12	69	17	39	26	16	45	14	9	6	18	25	15	7	23	
31	21	30	11	20	16	13	41	4	22	17	5	6	19	44	15	108	34	32	12	14	40	7	182	3	8	55	
51	5	20	46	4	14	17	24	30	52	42	31	43	58	3	22	10	8	6	47	18	32	28	9	7	12	61	
22	16	52	40	33	9	24	6	30	35	10	27	11	12	67	8	4	19	17	45	7	3	13	5	18	29	50	
23	18	30	4	9	12	29	75	49	19	13	3	20	39	8	11	52	7	28	5	76	14	59	53	6	15	36	
7	59	6	53	48	11	21	40	5	8	65	37	38	133	43	42	10	14	69	12	20	9	3	15	13	4	17	
135	10	32	9	94	28	90	7	18	11	42	8	80	98	5	27	57	4	36	29	14	12	6	24	15	3	16	
41	15	9	69	67	14	17	8	29	3	23	33	4	25	56	21	6	13	16	52	18	11	5	7	63	12	28	
37	36	4	22	46	8	48	3	11	77	21	12	17	162	45	34	19	7	5	9	71	13	18	69	6	14	73	
6	5	19	4	45	34	36	39	10	20	46	3	44	24	23	33	22	13	8	35	11	21	25	14	9	15	16	
3	14	33	30	18	13	32	10	6	16	68	7	8	56	23	12	25	22	4	31	11	43	9	50	5	51	118	
46	17	5	19	16	52	4	10	31	18	25	8	36	134	15	14	107	51	6	3	11	9	129	77	69	30	75	
148	7	113	3	6	46	28	91	16	8	4	17	5	53	13	12	45	86	27	11	38	95	14	102	115	15	108	
71	10	23	53	9	20	22	31	26	52	54	32	33	6	5	12	19	4	11	21	38	68	18	30	3	35	36	
3	8	11	35	7	68	10	27	33	5	18	34	6	16	15	25	14	30	9	36	28	13	40	26	29	32	64	
28	40	27	51	39	44	19	14	4	29	64	5	6	12	11	69	37	10	41	68	18	16	7	36	21	8	3	
74	25	8	56	24	19	10	16	7	55	20	14	110	62	23	3	22	28	9	35	11	15	64	4	12	5	6	
68	44	11	43	38	29	49	20	7	12	30	25	13	37	16	35	15	4	45	48	8	23	14	5	3	6	157	
112	13	5	19	8	30	26	4	16	6	67	65	7	51	11	10	95	29	14	9	27	114	54	3	15	55	40	
71	70	14	111	26	9	20	18	13	72	10	42	34	3	25	16	68	8	15	27	19	11	5	17	23	6	7	
10	9	6	8	3	22	5	34	52	7	30	37	38	39	15	21	83	14	11	4	35	33	40	82	12	50	13	
34	29	19	28	49	8	3	18	26	35	12	27	13	14	60	10	54	7	20	9	4	36	17	55	5	56	6	
5	4	13	3	22	109	12	10	31	6	34	25	7	8	18	93	17	57	82	23	11	16	9	76	29	56	30	
62	7	15	6	10	56	4	38	22	8	65	5	9	41	48	55	124	36	3	11	13	17	43	37	26	18	19	
4	33	3	56	37	16	9	7	12	5	48	42	36	68	26	15	50	25	14	17	8	6	27	51	11	60	61	
13	9	12	39	8	29	11	4	94	20	23	5	6	7	34	28	33	67	10	105	27	3	25	75	71	66	72	
66	65	49	24	74	22	28	5	8	50	23	9	10	11	17	41	38	3	108	27	6	30	12	4	7	20	61	
13	32	12	31	18	54	34	22	11	15	19	23	16	17	63	85	6	4	33	58	66	24	21	5	59	3	60	
44	5	11	4	29	23	10	20	8	12	3	27	18	32	47	22	52	41	6	58	9	51	19	70	7	34	38	
55	19	32	34	6	53	28	83	26	33	7	84	111	17	5	39	4	22	20	35	27	8	3	23	21	24	25	
56	4	39	6	9	3	23	21	17	5	7	18	8	31	30	51	27	36	34	13	22	69	20	28	14	47	15	
35	22	13	15	33	10	12	19	47	14	81	20	44	29	28	17	27	5	23	11	72	37	45	6	24	7	3	
287	40	56	8	14	52	16	6	55	41	9	7	22	4	3	51	33	12	57	15	17	10	5	32	54	11	59	
6	5	55	8	169	4	18	24	37	7	40	19	95	34	22	3	21	15	10	17	43	20	23	48	11	36	12	
30	10	13	68	6	28	12	56	19	58	7	48	8	5	4	22	3	34	11	46	26	59	36	23	18	24	33	
3	43	26	67	53	6	25	20	65	30	7	21	8	50	46	5	48	11	4	13	24	22	9	16	14	10	56	
33	111	18	85	71	28	12	10	15	19	29	22	81	51	5	4	7	44	3	72	11	20	6	55	14	41	42	
71	34	67	17	25	3	62	22	6	35	16	7	24	76	75	27	20	14	72	4	48	8	57	21	5	9	43	
7	6	26	45	53	5	29	13	25	48	44	14	15	69	11	19	4	10	8	39	18	64	12	3	9	23	24	
4	40	3	53	9	23	74	49	19	52	10	77	11	35	8	7	44	22	6	13	20	57	16	43	21	17	18	
50	41	49	40	18	38	20	26	9	42	39	10	3	12	16	24	32	15	57	19	21	28	4	25	58	5	6	
5	19	4	59	12	15	3	26	77	48	58	10	11	127	44	14	24	30	6	13	8	23	41	25	29	42	99	
31	30	16	18	9	6	15	43	56	3	7	39	8	154	28	22	5	12	32	10	44	4	49	26	11	64	65	
68	5	32	11	44	4	34	9	14	6	27	10	7	71	57	3	22	20	33	12	35	28	8	21	13	29	19	
70	66	32	39	51	91	4	14	35	67	46	7	47	59	23	27	9	12	33	40	3	8	24	10	21	11	74	
29	70	28	5	15	42	118	3	8	30	38	4	31	35	14	41	25	13	90	6	9	24	32	21	7	50	11	
21	20	45	19	4	32	17	11	42	22	24	12	13	14	3	49	82	8	48	5	43	25	10	28	6	26	7	
5	27	4	15	26	33	3	21	12	7	34	37	8	25	24	23	39	19	31	16	22	35	9	20	17	10	11	
4	3	7	30	11	23	6	18	40	20	31	26	32	33	10	9	22	71	5	24	15	21	34	17	70	37	38	
19	18	9	6	71	17	8	44	4	10	12	5	13	84	31	42	30	16	52	7	26	21	14	29	27	15	3	
7	3	13	5	31	44	9	12	57	4	32	10	30	50	49	43	52	19	8	47	22	11	51	20	17	76	18	
18	17	55	6	10	16	62	4	59	33	7	5	8	9	29	101	38	15	19	11	89	34	3	37	12	35	13	
21	13	38	8	34	19	10	71	6	22	44	7	33	42	52	15	62	18	3	9	30	27	107	16	4	17	5	
8	21	7	11	38	20	67	6	33	10	12	30	13	57	56	23	4	19	22	109	26	3	14	5	54	15	16	
83	121	17	73	41	99	85	25	16	18	118	67	19	20	7	4	6	23	79	42	3	68	8	5	34	9	10	
26	10	13	33	4	51	12	17	109	56	52	22	3	45	8	15	62	7	11	5	18	23	61	16	6	79	107	
5	4	19	23	32	3	38	9	18	6	24	52	7	117	152	72	35	13	16	37	10	34	8	67	11	84	12	
8	7	24	6	19	83	10	62	4	25	20	5	18	45	35	34	37	69	9	33	106	21	27	38	3	22	130	
103	17	9	19	3	40	21	24	8	18	48	13	14	15	28	42	27	39	10	4	61	23	29	70	5	38	6	
91	18	28	10	17	8	27	31	5	19	9	32	20	24	16	7	85	47	95	11	6	30	88	48	3	40	4	
50	38	49	64	4	7	66	14	10	39	19	11	12	3	30	6	29	27	51	5	46	20	13	28	9	21	26	
32	8	18	71	7	110	63	17	4	9	81	5	6	86	21	20	11	15	19	72	44	10	22	12	39	3	14	
39	38	9	17	15	37	19	28	8	33	16	20	49	13	12	11	22	25	10	18	3	21	27	23	4	24	5	
10	9	24	8	4	14	6	21	31	11	19	7	26	3	17	16	13	41	57	5	22	12	29	42	58	30	35	
3	43	32	45	23	17	10	8	94	44	24	29	25	14	6	5	16	60	4	18	9	30	7	61	66	59	67	
52	12	22	11	6	17	37	9	33	13	7	10	19	46	5	4	131	16	23	3	77	8	20	99	24	15	67	
16	15	12	14	9	20	11	43	48	3	78	40	23	27	8	19	25	7	18	10	44	4	24	33	45	5	6	
29	28	119	4	43	12	45	67	15	30	3	24	35	36	42	6	32	11	83	5	16	31	39	7	14	8	9	
16	15	11	4	7	45	35	10	40	3	5	56	6	29	28	23	31	27	43	22	34	9	30	24	48	25	26	
13	36	12	193	35	8	15	23	11	37	30	56	38	34	19	18	4	7	14	9	27	31	20	3	10	6	174	
9	24	8	4	12	29	32	7	17	10	3	22	11	80	38	14	28	37	31	13	18	6	39	15	36	16	61	
41	40	20	39	66	28	55	16	19	21	45	142	3	7	6	30	5	10	48	29	17	22	4	63	18	9	104	
94	28	7	96	10	4	6	23	81	8	11	43	9	19	18	30	3	52	29	5	103	12	20	22	50	80	51	
30	29	40	16	14	28	32	5	11	41	15	6	7	19	23	22	27	3	31	21	92	26	8	4	69	9	10	
35	34	88	37	4	20	66	135	17	36	10	29	11	3	8	19	51	7	65	5	18	15	59	50	6	16	26	
60	18	38	20	9	17	45	37	74	19	26	69	27	7	6	47	3	14	61	10	44	23	28	4	11	29	12	
3	13	6	15	12	27	5	41	97	7	16	98	8	9	31	38	24	22	4	37	59	20	33	23	47	21	48	
3	13	9	5	12	45	19	8	17	4	6	42	11	37	36	21	44	35	15	87	18	7	65	22	16	34	67	
75	32	13	31	78	8	99	26	12	33	9	30	77	106	24	23	47	7	14	42	17	10	25	3	15	4	5	
110	34	31	15	37	9	80	4	27	32	14	53	36	21	20	6	8	12	50	10	5	3	22	7	11	26	18	
12	11	54	14	10	77	19	45	17	13	78	20	35	3	30	71	63	29	39	15	18	21	110	64	16	22	23	
28	27	14	38	5	89	13	11	81	29	6	22	30	44	4	16	19	3	15	108	12	7	18	10	79	8	80	
19	31	18	4	15	30	17	67	38	35	5	3	52	14	10	23	12	9	20	7	22	36	11	24	8	28	108	
36	110	6	21	19	12	47	5	59	3	13	52	14	18	17	11	16	27	61	24	10	4	15	31	25	77	26	
130	42	48	50	24	18	47	8	36	49	19	22	23	14	6	33	28	5	43	60	9	20	3	34	10	4	11	
5	10	4	9	40	18	83	14	3	8	19	15	38	39	25	12	17	24	11	41	30	16	26	13	47	23	80	
15	14	135	7	58	5	117	54	21	18	6	22	34	124	57	4	30	10	136	3	27	19	35	29	9	20	25	
122	37	10	36	34	44	39	9	50	32	35	28	33	62	104	19	21	7	11	47	51	3	64	8	12	4	5	
36	21	28	8	20	40	23	6	17	29	86	7	3	4	114	57	39	14	22	9	24	30	5	15	10	16	11	
36	12	35	47	3	11	22	34	29	46	4	30	31	16	15	14	6	25	13	21	23	5	18	7	24	27	28	
56	25	22	24	113	68	39	9	4	23	61	5	6	7	14	35	49	13	34	66	38	11	8	36	96	3	17	
119	9	12	31	8	45	11	22	25	30	32	38	33	3	7	49	18	6	10	46	23	71	4	17	14	5	15	
30	5	8	4	79	11	7	58	28	3	65	23	66	16	15	10	54	19	6	21	34	24	17	55	35	18	26	
14	9	59	168	3	8	33	26	36	10	147	27	11	64	47	5	7	54	80	4	32	25	48	6	35	53	42	
31	13	18	29	4	12	33	17	45	14	28	59	15	3	8	11	23	7	19	5	34	54	16	36	6	95	69	
74	62	11	27	31	4	10	8	22	26	5	43	6	69	30	13	45	3	12	15	9	19	7	37	41	20	21	
24	32	12	70	8	47	26	11	15	3	9	16	4	52	7	20	6	36	13	71	19	10	5	21	14	35	61	
5	4	50	3	10	24	29	13	17	7	11	14	8	9	79	19	34	32	51	28	18	12	88	20	31	16	68	
46	19	31	99	3	13	30	9	74	20	4	78	21	22	58	15	17	7	52	14	10	5	49	8	11	6	125	
29	45	28	18	4	16	6	35	10	70	17	36	24	3	21	12	109	15	32	5	7	37	62	13	8	14	9	
11	10	25	20	9	5	114	43	15	103	6	19	7	8	31	4	30	41	3	21	16	38	49	29	14	39	23	
12	28	4	42	27	15	10	8	3	41	46	18	54	92	26	6	63	25	5	16	9	19	93	7	24	48	73	
72	20	33	15	28	6	8	13	36	48	26	9	27	79	78	24	5	3	21	7	23	10	31	4	17	40	76	
30	54	29	53	18	51	3	7	22	34	19	10	11	12	17	5	16	26	40	66	4	20	15	6	24	21	25	
29	37	28	4	7	23	25	20	17	53	3	18	6	41	40	22	10	13	31	24	21	9	43	11	50	12	16	
11	10	45	119	9	17	26	6	31	3	70	7	4	39	38	22	155	16	13	35	27	53	5	49	14	41	15	
5	4	41	3	16	10	18	49	22	6	53	23	24	15	14	91	58	9	146	11	19	7	25	48	12	8	21	
71	70	6	18	33	30	25	5	10	7	19	17	3	46	38	57	42	14	61	24	11	8	4	15	12	9	13	
23	45	22	4	7	27	35	81	21	24	3	39	6	41	10	9	17	32	47	8	36	25	50	16	31	19	20	
55	4	89	25	3	31	6	92	88	39	24	7	94	16	15	42	9	14	5	19	58	8	81	10	20	11	12	
29	28	3	65	55	8	5	11	33	53	9	34	54	117	17	7	23	16	4	42	6	10	18	14	31	15	32	
55	12	3	11	50	70	14	9	28	4	59	10	30	40	39	38	77	7	13	51	18	5	31	8	27	6	43	
53	52	56	88	3	38	5	9	17	101	14	10	11	12	27	7	24	46	54	4	6	15	28	8	49	16	44	
31	24	16	7	51	29	46	12	5	17	8	6	18	72	37	26	10	49	25	3	13	9	19	11	4	20	127	
25	24	10	27	20	23	3	9	17	26	83	4	5	6	129	12	60	58	11	21	33	94	8	13	31	14	15	
10	23	9	6	4	15	8	28	33	11	5	29	12	3	20	19	14	37	61	7	49	27	13	38	62	32	73	
12	11	17	32	10	44	46	4	40	51	31	41	52	8	7	6	28	57	13	45	5	3	27	15	56	39	108	
8	7	26	6	4	54	20	15	18	34	5	23	3	68	13	56	105	12	10	48	16	24	14	57	11	39	31	
10	14	9	3	61	21	32	8	46	12	4	33	5	6	18	39	20	17	15	62	31	29	7	40	16	58	160	
32	17	14	8	23	3	85	143	13	15	7	40	21	22	27	5	26	48	46	4	86	10	154	49	38	11	12	
57	52	3	83	51	19	42	13	138	53	121	24	54	47	46	16	11	9	4	20	98	25	96	10	5	33	6	
109	32	8	126	16	19	5	13	3	9	54	14	10	11	22	18	46	29	33	17	4	89	12	62	28	122	67	
66	14	34	93	5	38	16	24	47	3	6	17	4	22	12	40	20	11	15	39	25	7	19	29	26	8	9	
4	3	12	9	33	72	7	44	25	18	185	8	36	37	32	31	42	71	6	10	30	49	58	41	24	70	96	
125	5	33	24	4	30	11	37	9	6	64	23	3	75	14	13	91	18	26	16	10	7	40	19	17	8	21	
21	8	14	109	42	7	16	13	61	24	32	17	25	74	3	58	27	6	9	43	66	18	4	12	10	5	49	
11	53	10	13	18	66	9	7	4	12	19	5	42	17	16	15	21	34	54	14	8	6	36	22	106	32	3	
7	6	27	15	5	13	17	110	61	10	14	20	23	3	56	39	12	36	52	16	18	11	34	70	98	35	180	
57	19	38	98	6	15	21	44	10	32	16	11	12	3	147	65	14	27	20	7	60	33	13	28	8	25	9	
3	26	14	17	107	25	8	43	6	16	18	69	19	20	41	40	78	24	4	53	7	72	21	30	5	22	23	
20	6	19	8	5	62	83	11	18	7	9	34	48	4	3	65	23	14	43	95	12	10	51	15	13	16	17	
34	43	21	51	6	3	20	18	39	44	4	40	5	12	30	58	72	24	22	26	19	45	17	59	23	46	28	
7	6	26	35	5	41	23	12	21	28	36	34	3	4	15	10	40	50	9	64	13	43	30	11	20	49	66	
8	7	46	74	6	13	45	77	18	29	32	73	30	3	22	10	12	21	9	14	19	33	41	11	15	34	16	
76	19	67	28	10	23	86	14	37	88	11	15	12	9	8	41	7	5	20	40	94	44	13	6	21	3	4	
34	60	26	28	59	53	19	13	17	27	29	20	85	91	5	36	7	4	35	31	14	21	6	8	15	38	3	
126	7	42	58	6	14	3	41	10	57	15	4	5	31	30	19	23	13	8	18	11	22	38	24	9	25	45	
30	41	20	10	76	14	46	28	8	31	24	3	4	26	51	16	37	13	21	11	45	36	5	17	12	6	7	
3	43	173	5	128	23	31	49	18	4	24	41	47	9	8	7	36	15	44	6	19	25	10	16	20	11	12	
242	22	16	10	55	19	8	39	6	53	20	9	48	37	30	12	32	60	17	11	7	65	31	3	24	4	5	
70	84	48	96	59	62	64	8	11	85	95	12	13	6	5	61	4	17	49	60	9	38	3	18	10	15	16	
185	15	4	10	14	8	35	54	3	146	9	36	12	13	19	46	41	7	5	34	55	37	20	40	6	21	92	
37	33	3	71	29	23	35	10	61	4	24	11	5	6	18	42	8	22	34	90	41	12	7	9	74	21	53	
13	24	12	19	81	30	21	5	71	25	82	18	3	143	9	15	49	8	14	20	6	36	4	16	7	37	66	
15	4	43	45	31	3	76	61	27	21	58	62	59	49	24	6	12	10	5	46	28	22	25	7	55	8	9	
16	10	15	6	23	9	69	4	49	11	24	5	12	45	22	8	35	21	51	7	70	25	3	34	52	20	48	
36	20	35	32	64	6	11	57	43	37	31	14	40	24	23	8	29	5	21	7	12	15	28	95	47	3	4	
21	28	14	37	8	27	24	13	19	3	9	51	10	7	6	26	5	85	15	115	25	4	12	33	16	73	17	
56	55	5	54	10	39	4	52	20	6	11	49	12	112	9	25	8	17	24	34	3	7	51	18	35	16	28	
34	33	64	32	15	6	63	27	3	35	16	12	13	14	19	5	18	23	46	7	4	17	20	9	47	10	22	
6	20	5	33	10	19	4	42	45	35	11	32	12	86	9	8	14	40	7	17	3	36	13	38	44	39	70	
